,roll,pitch,yaw,vX,vY,vZ,roll moment,pitch moment,yaw moment,con ailrn,con elev,con ruddr,lat,lon,alt,mag_comp,craft airspeed,con throttle
720,3.876,2.686,23.284,4.112,-0.014,-15.646,-0.092,-0.014,0.102,-0.206,0.137,0.500,28.630,-81.803,4.705,9.693,31.447,0.502
721,3.788,2.666,23.382,4.147,-0.023,-15.652,-0.093,-0.014,0.097,-0.206,0.137,0.500,28.630,-81.803,4.774,9.842,31.475,0.502
722,3.703,2.647,23.469,4.180,-0.031,-15.658,-0.093,-0.013,0.092,-0.206,0.137,0.500,28.630,-81.803,4.802,9.983,31.502,0.502
723,3.618,2.629,23.553,4.213,-0.040,-15.663,-0.094,-0.013,0.088,-0.206,0.137,0.500,28.630,-81.803,4.753,10.125,31.529,0.502
724,3.526,2.611,23.638,4.247,-0.048,-15.669,-0.095,-0.013,0.084,-0.206,0.137,0.500,28.630,-81.803,4.663,10.275,31.558,0.502
725,3.436,2.594,23.718,4.280,-0.056,-15.675,-0.096,-0.012,0.081,-0.206,0.137,0.500,28.630,-81.803,4.626,10.422,31.586,0.502
726,3.348,2.578,23.792,4.312,-0.064,-15.681,-0.096,-0.012,0.079,-0.206,0.137,0.500,28.630,-81.803,4.679,10.565,31.614,0.502
727,3.257,2.563,23.867,4.344,-0.072,-15.688,-0.097,-0.011,0.076,-0.206,0.137,0.500,28.630,-81.803,4.773,10.713,31.642,0.502
728,3.164,2.548,23.940,4.376,-0.079,-15.694,-0.098,-0.011,0.075,-0.206,0.137,0.500,28.630,-81.803,4.824,10.862,31.670,0.502
729,3.074,2.537,24.009,4.407,-0.086,-15.700,-0.099,-0.006,0.073,-0.206,0.142,0.500,28.630,-81.803,4.794,11.006,31.698,0.502
730,2.974,2.534,24.084,4.440,-0.094,-15.707,-0.099,0.002,0.072,-0.206,0.148,0.500,28.630,-81.803,4.728,11.165,31.728,0.502
731,2.880,2.536,24.155,4.471,-0.100,-15.713,-0.100,0.008,0.072,-0.206,0.148,0.500,28.630,-81.803,4.721,11.315,31.757,0.502
732,2.787,2.543,24.224,4.502,-0.106,-15.719,-0.100,0.012,0.072,-0.206,0.148,0.500,28.630,-81.803,4.793,11.461,31.785,0.502
733,2.692,2.553,24.296,4.532,-0.110,-15.726,-0.101,0.014,0.073,-0.206,0.148,0.500,28.630,-81.803,4.885,11.613,31.813,0.502
734,2.596,2.565,24.368,4.563,-0.113,-15.732,-0.101,0.016,0.073,-0.206,0.148,0.500,28.630,-81.803,4.910,11.764,31.842,0.502
735,2.500,2.579,24.441,4.593,-0.116,-15.738,-0.101,0.017,0.074,-0.206,0.148,0.500,28.630,-81.803,4.845,11.916,31.870,0.502
736,2.404,2.592,24.516,4.622,-0.118,-15.745,-0.102,0.017,0.075,-0.206,0.148,0.500,28.630,-81.803,4.751,12.068,31.898,0.502
737,2.310,2.606,24.589,4.651,-0.119,-15.751,-0.102,0.017,0.077,-0.206,0.148,0.500,28.630,-81.803,4.713,12.217,31.926,0.502
738,2.208,2.620,24.670,4.682,-0.120,-15.758,-0.102,0.017,0.078,-0.206,0.148,0.500,28.630,-81.803,4.750,12.379,31.955,0.502
739,2.112,2.634,24.748,4.711,-0.120,-15.764,-0.102,0.017,0.079,-0.206,0.148,0.500,28.630,-81.803,4.789,12.533,31.983,0.502
740,2.021,2.647,24.823,4.738,-0.120,-15.770,-0.102,0.017,0.081,-0.206,0.148,0.500,28.630,-81.803,4.756,12.678,32.010,0.502
741,1.924,2.661,24.904,4.767,-0.120,-15.777,-0.102,0.017,0.082,-0.206,0.148,0.500,28.630,-81.803,4.643,12.832,32.037,0.502
742,1.828,2.676,24.986,4.795,-0.119,-15.783,-0.102,0.017,0.083,-0.206,0.148,0.500,28.630,-81.803,4.527,12.987,32.065,0.502
743,1.734,2.690,25.067,4.823,-0.118,-15.789,-0.102,0.018,0.085,-0.206,0.148,0.500,28.630,-81.803,4.488,13.138,32.092,0.502
744,1.638,2.710,25.151,4.850,-0.118,-15.795,-0.102,0.025,0.086,-0.206,0.156,0.500,28.630,-81.803,4.530,13.294,32.119,0.502
745,1.539,2.743,25.236,4.878,-0.117,-15.801,-0.106,0.039,0.086,-0.212,0.168,0.500,28.630,-81.803,4.583,13.450,32.146,0.502
746,1.438,2.788,25.320,4.905,-0.115,-15.807,-0.111,0.054,0.087,-0.217,0.174,0.500,28.630,-81.803,4.572,13.602,32.173,0.502
747,1.332,2.853,25.408,4.932,-0.112,-15.813,-0.113,0.073,0.088,-0.217,0.185,0.500,28.630,-81.803,4.499,13.758,32.199,0.502
748,1.226,2.932,25.497,4.959,-0.106,-15.819,-0.113,0.085,0.089,-0.217,0.185,0.500,28.630,-81.803,4.444,13.915,32.225,0.502
749,1.115,3.025,25.591,4.987,-0.096,-15.825,-0.112,0.093,0.089,-0.217,0.185,0.500,28.630,-81.803,4.481,14.082,32.252,0.502
750,1.014,3.115,25.678,5.013,-0.085,-15.830,-0.111,0.097,0.089,-0.217,0.185,0.500,28.630,-81.803,4.586,14.235,32.277,0.502
751,0.914,3.206,25.764,5.038,-0.072,-15.835,-0.110,0.098,0.089,-0.217,0.185,0.500,28.630,-81.803,4.678,14.389,32.301,0.502
752,0.814,3.304,25.851,5.064,-0.057,-15.839,-0.109,0.106,0.089,-0.217,0.196,0.500,28.630,-81.803,4.688,14.544,32.324,0.502
753,0.705,3.423,25.947,5.091,-0.038,-15.844,-0.108,0.115,0.088,-0.217,0.201,0.500,28.630,-81.803,4.625,14.718,32.349,0.502
754,0.583,3.570,26.054,5.122,-0.014,-15.849,-0.107,0.125,0.087,-0.217,0.206,0.500,28.630,-81.803,4.584,14.916,32.377,0.502
755,0.481,3.698,26.143,5.148,0.009,-15.853,-0.106,0.129,0.086,-0.217,0.206,0.500,28.630,-81.803,4.633,15.082,32.400,0.502
756,0.375,3.836,26.234,5.175,0.035,-15.856,-0.105,0.130,0.085,-0.217,0.206,0.500,28.630,-81.803,4.703,15.260,32.422,0.502
757,0.273,3.970,26.322,5.200,0.063,-15.860,-0.104,0.130,0.083,-0.217,0.206,0.500,28.630,-81.803,4.686,15.433,32.444,0.502
758,0.167,4.111,26.412,5.226,0.094,-15.863,-0.103,0.129,0.081,-0.217,0.206,0.500,28.630,-81.803,4.560,15.617,32.465,0.502
759,0.063,4.246,26.497,5.252,0.125,-15.865,-0.103,0.127,0.079,-0.217,0.206,0.500,28.630,-81.803,4.435,15.798,32.486,0.502
760,-0.033,4.392,26.584,5.278,0.159,-15.867,-0.090,0.131,0.077,-0.203,0.213,0.500,28.630,-81.803,4.402,15.990,32.506,0.502
761,-0.102,4.536,26.663,5.302,0.191,-15.869,-0.067,0.137,0.074,-0.182,0.218,0.500,28.630,-81.803,4.448,16.174,32.525,0.502
762,-0.159,4.689,26.740,5.326,0.227,-15.870,-0.056,0.141,0.070,-0.178,0.218,0.500,28.630,-81.803,4.457,16.363,32.543,0.502
763,-0.203,4.840,26.811,5.349,0.263,-15.871,-0.044,0.142,0.065,-0.168,0.218,0.500,28.630,-81.803,4.381,16.548,32.559,0.502
764,-0.232,4.993,26.875,5.371,0.299,-15.871,-0.032,0.148,0.061,-0.158,0.226,0.500,28.630,-81.803,4.301,16.729,32.575,0.502
765,-0.258,5.158,26.937,5.394,0.339,-15.871,-0.028,0.152,0.057,-0.158,0.226,0.500,28.630,-81.803,4.319,16.920,32.590,0.502
766,-0.274,5.346,27.004,5.420,0.388,-15.870,-0.016,0.148,0.052,-0.148,0.220,0.500,28.630,-81.803,4.472,17.140,32.606,0.502
767,-0.285,5.517,27.059,5.443,0.433,-15.868,-0.014,0.149,0.047,-0.148,0.226,0.500,28.630,-81.803,4.591,17.340,32.620,0.502
768,-0.292,5.672,27.105,5.463,0.474,-15.866,-0.010,0.150,0.044,-0.144,0.226,0.500,28.630,-81.803,4.605,17.521,32.631,0.502
769,-0.290,5.831,27.150,5.484,0.520,-15.863,-0.001,0.144,0.041,-0.134,0.220,0.500,28.630,-81.803,4.583,17.711,32.642,0.502
770,-0.285,5.981,27.190,5.503,0.562,-15.860,0.001,0.145,0.038,-0.134,0.226,0.500,28.630,-81.803,4.628,17.891,32.652,0.502
771,-0.274,6.132,27.228,5.522,0.607,-15.857,0.008,0.141,0.036,-0.126,0.220,0.500,28.630,-81.803,4.755,18.076,32.660,0.502
772,-0.377,6.308,27.271,5.545,0.658,-15.852,-0.106,0.144,0.035,-0.242,0.226,0.500,28.630,-81.803,4.880,18.289,32.669,0.502
773,-0.495,6.451,27.307,5.562,0.698,-15.848,-0.129,0.146,0.039,-0.242,0.226,0.500,28.630,-81.803,4.875,18.458,32.676,0.502
774,-0.611,6.595,27.347,5.578,0.738,-15.843,-0.121,0.148,0.043,-0.224,0.226,0.500,28.630,-81.803,4.807,18.630,32.681,0.502
775,-0.722,6.742,27.390,5.594,0.777,-15.839,-0.118,0.150,0.047,-0.224,0.226,0.500,28.630,-81.803,4.768,18.803,32.686,0.502
776,-0.837,6.899,27.440,5.610,0.819,-15.833,-0.117,0.152,0.050,-0.224,0.226,0.500,28.630,-81.803,4.819,18.988,32.691,0.502
777,-0.943,7.045,27.488,5.624,0.857,-15.828,-0.117,0.153,0.054,-0.224,0.226,0.500,28.630,-81.803,4.915,19.160,32.694,0.502
778,-1.056,7.205,27.544,5.639,0.899,-15.822,-0.116,0.154,0.057,-0.224,0.226,0.500,28.631,-81.803,4.980,19.349,32.697,0.502
779,-1.160,7.354,27.597,5.652,0.938,-15.816,-0.116,0.155,0.059,-0.224,0.226,0.500,28.631,-81.803,4.966,19.524,32.699,0.502
780,-1.266,7.507,27.654,5.665,0.977,-15.809,-0.115,0.156,0.062,-0.224,0.226,0.500,28.631,-81.803,4.928,19.706,32.700,0.502
781,-1.368,7.657,27.712,5.677,1.016,-15.803,-0.115,0.156,0.063,-0.224,0.226,0.500,28.631,-81.803,4.955,19.884,32.700,0.502
782,-1.466,7.802,27.768,5.688,1.054,-15.796,-0.114,0.156,0.065,-0.224,0.226,0.500,28.631,-81.803,5.068,20.058,32.699,0.502
783,-1.569,7.957,27.829,5.700,1.094,-15.788,-0.114,0.156,0.066,-0.224,0.226,0.500,28.631,-81.803,5.228,20.244,32.698,0.502
784,-1.674,8.116,27.891,5.711,1.135,-15.780,-0.113,0.156,0.066,-0.224,0.226,0.500,28.631,-81.803,5.341,20.437,32.696,0.502
785,-1.779,8.275,27.954,5.722,1.176,-15.772,-0.112,0.156,0.066,-0.224,0.226,0.500,28.631,-81.803,5.365,20.631,32.693,0.502
786,-1.882,8.435,28.015,5.732,1.218,-15.763,-0.112,0.156,0.065,-0.224,0.226,0.500,28.631,-81.803,5.363,20.826,32.689,0.502
787,-1.979,8.585,28.072,5.742,1.257,-15.754,-0.111,0.156,0.064,-0.224,0.226,0.500,28.631,-81.803,5.419,21.011,32.685,0.502
788,-2.073,8.731,28.126,5.750,1.294,-15.745,-0.110,0.156,0.063,-0.224,0.226,0.500,28.631,-81.803,5.544,21.192,32.680,0.502
789,-2.170,8.881,28.180,5.759,1.333,-15.735,-0.110,0.156,0.061,-0.224,0.226,0.500,28.631,-81.803,5.685,21.380,32.674,0.502
790,-2.272,9.040,28.235,5.767,1.374,-15.725,-0.109,0.156,0.059,-0.224,0.226,0.500,28.631,-81.803,5.766,21.579,32.667,0.502
791,-2.367,9.190,28.284,5.774,1.413,-15.715,-0.109,0.155,0.057,-0.224,0.226,0.500,28.631,-81.803,5.766,21.769,32.660,0.502
792,-2.463,9.340,28.330,5.781,1.452,-15.704,-0.109,0.155,0.054,-0.224,0.226,0.500,28.631,-81.803,5.756,21.959,32.652,0.502
793,-2.559,9.489,28.374,5.788,1.490,-15.693,-0.108,0.155,0.051,-0.224,0.226,0.500,28.631,-81.803,5.816,22.151,32.643,0.502
794,-2.655,9.638,28.414,5.794,1.528,-15.682,-0.108,0.155,0.048,-0.224,0.226,0.500,28.631,-81.803,5.963,22.344,32.633,0.502
795,-2.752,9.788,28.451,5.799,1.567,-15.671,-0.108,0.155,0.045,-0.224,0.226,0.500,28.631,-81.803,6.138,22.537,32.623,0.502
796,-2.857,9.950,28.488,5.804,1.608,-15.658,-0.108,0.155,0.041,-0.224,0.226,0.500,28.631,-81.803,6.270,22.749,32.611,0.502
797,-2.954,10.098,28.518,5.809,1.646,-15.646,-0.108,0.154,0.038,-0.224,0.226,0.500,28.631,-81.803,6.322,22.944,32.600,0.502
798,-3.055,10.251,28.545,5.813,1.685,-15.634,-0.108,0.154,0.035,-0.224,0.226,0.500,28.631,-81.803,6.374,23.147,32.587,0.502
799,-3.153,10.399,28.569,5.816,1.723,-15.621,-0.108,0.154,0.032,-0.224,0.226,0.500,28.631,-81.803,6.492,23.344,32.574,0.502
800,-3.252,10.547,28.589,5.819,1.760,-15.608,-0.108,0.154,0.029,-0.224,0.226,0.500,28.631,-81.803,6.679,23.542,32.560,0.502
801,-3.351,10.694,28.606,5.821,1.798,-15.596,-0.108,0.154,0.026,-0.224,0.226,0.500,28.631,-81.803,6.869,23.742,32.546,0.502
802,-3.457,10.850,28.621,5.822,1.837,-15.582,-0.108,0.153,0.023,-0.224,0.226,0.500,28.631,-81.803,6.987,23.953,32.530,0.502
803,-3.558,10.997,28.632,5.823,1.874,-15.568,-0.108,0.153,0.020,-0.224,0.226,0.500,28.631,-81.803,7.010,24.154,32.515,0.502
804,-3.649,11.143,28.641,5.824,1.911,-15.555,-0.094,0.153,0.018,-0.206,0.226,0.500,28.631,-81.803,7.014,24.356,32.499,0.502
805,-3.699,11.293,28.647,5.824,1.949,-15.541,-0.044,0.152,0.015,-0.152,0.226,0.500,28.631,-81.803,7.076,24.564,32.482,0.502
806,-3.651,11.441,28.649,5.823,1.988,-15.526,0.070,0.150,0.010,-0.041,0.226,0.500,28.631,-81.803,7.207,24.773,32.464,0.502
807,-3.547,11.587,28.643,5.822,2.026,-15.511,0.115,0.148,0.002,-0.033,0.226,0.500,28.631,-81.803,7.343,24.981,32.446,0.502
808,-3.444,11.725,28.630,5.820,2.065,-15.497,0.110,0.145,-0.007,-0.056,0.226,0.500,28.631,-81.803,7.415,25.181,32.427,0.502
809,-3.346,11.860,28.610,5.819,2.104,-15.481,0.107,0.142,-0.014,-0.056,0.226,0.500,28.631,-81.803,7.425,25.377,32.408,0.502
810,-3.252,11.992,28.584,5.817,2.143,-15.466,0.105,0.140,-0.020,-0.056,0.226,0.500,28.631,-81.803,7.440,25.571,32.388,0.502
811,-3.157,12.126,28.553,5.815,2.183,-15.449,0.102,0.137,-0.024,-0.056,0.226,0.500,28.631,-81.803,7.541,25.767,32.367,0.502
812,-3.056,12.249,28.520,5.812,2.223,-15.433,0.117,0.129,-0.028,-0.036,0.218,0.500,28.631,-81.803,7.730,25.953,32.346,0.502
813,-2.925,12.360,28.485,5.810,2.262,-15.416,0.152,0.115,-0.031,-0.000,0.207,0.500,28.631,-81.803,7.947,26.137,32.324,0.502
814,-2.771,12.450,28.446,5.807,2.304,-15.398,0.163,0.084,-0.034,-0.000,0.182,0.500,28.631,-81.803,8.123,26.328,32.301,0.502
815,-2.618,12.515,28.407,5.805,2.342,-15.380,0.164,0.063,-0.036,-0.000,0.182,0.500,28.631,-81.803,8.226,26.507,32.278,0.502
816,-2.471,12.564,28.370,5.803,2.375,-15.363,0.163,0.050,-0.036,-0.000,0.182,0.500,28.631,-81.803,8.319,26.674,32.255,0.502
817,-2.325,12.604,28.333,5.802,2.406,-15.347,0.161,0.042,-0.036,-0.000,0.182,0.500,28.631,-81.803,8.470,26.835,32.233,0.502
818,-2.177,12.641,28.297,5.801,2.434,-15.330,0.158,0.038,-0.034,-0.000,0.182,0.500,28.631,-81.803,8.693,26.993,32.209,0.502
819,-2.035,12.675,28.264,5.800,2.459,-15.313,0.156,0.037,-0.031,-0.000,0.182,0.500,28.631,-81.803,8.912,27.141,32.187,0.502
820,-1.891,12.711,28.234,5.800,2.482,-15.296,0.154,0.038,-0.027,-0.000,0.182,0.500,28.631,-81.803,9.063,27.286,32.163,0.502
821,-1.755,12.747,28.211,5.800,2.503,-15.281,0.152,0.040,-0.023,-0.000,0.182,0.500,28.631,-81.803,9.120,27.418,32.141,0.502
822,-1.604,12.790,28.190,5.800,2.525,-15.263,0.150,0.043,-0.016,-0.000,0.182,0.500,28.631,-81.803,9.152,27.560,32.116,0.502
823,-1.469,12.832,28.178,5.800,2.543,-15.247,0.149,0.046,-0.010,-0.000,0.182,0.500,28.631,-81.803,9.229,27.682,32.093,0.502
824,-1.330,12.877,28.172,5.801,2.562,-15.231,0.147,0.049,-0.003,-0.000,0.182,0.500,28.631,-81.803,9.380,27.803,32.070,0.502
825,-1.191,12.925,28.173,5.802,2.580,-15.214,0.146,0.051,0.004,-0.000,0.182,0.500,28.631,-81.803,9.554,27.919,32.047,0.502
826,-1.029,12.980,28.184,5.803,2.600,-15.195,0.146,0.050,0.013,-0.000,0.178,0.500,28.631,-81.803,9.700,28.047,32.019,0.502
827,-0.883,13.029,28.203,5.805,2.618,-15.178,0.145,0.049,0.022,-0.000,0.178,0.500,28.631,-81.803,9.758,28.157,31.995,0.502
828,-0.743,13.071,28.229,5.807,2.635,-15.161,0.145,0.045,0.029,-0.000,0.172,0.500,28.631,-81.803,9.806,28.257,31.971,0.502
829,-0.598,13.105,28.263,5.809,2.652,-15.144,0.144,0.032,0.037,-0.000,0.160,0.500,28.631,-81.803,9.917,28.355,31.947,0.502
830,-0.447,13.129,28.306,5.812,2.668,-15.126,0.144,0.023,0.045,-0.000,0.160,0.500,28.631,-81.803,10.120,28.452,31.922,0.502
831,-0.299,13.147,28.355,5.815,2.682,-15.108,0.144,0.017,0.052,-0.000,0.160,0.500,28.631,-81.803,10.352,28.541,31.897,0.502
832,-0.144,13.161,28.412,5.819,2.696,-15.090,0.144,0.013,0.059,-0.000,0.160,0.500,28.631,-81.803,10.546,28.627,31.872,0.502
833,0.016,13.172,28.479,5.823,2.707,-15.072,0.144,0.011,0.066,-0.000,0.160,0.500,28.631,-81.803,10.661,28.711,31.846,0.502
834,0.174,13.183,28.549,5.829,2.718,-15.054,0.145,0.011,0.071,-0.000,0.160,0.500,28.631,-81.803,10.736,28.787,31.820,0.502
835,0.324,13.193,28.620,5.834,2.727,-15.036,0.145,0.011,0.076,-0.000,0.160,0.500,28.631,-81.803,10.843,28.854,31.796,0.502
836,0.489,13.203,28.702,5.840,2.736,-15.017,0.146,0.011,0.081,-0.000,0.160,0.500,28.631,-81.803,11.030,28.922,31.770,0.502
837,0.656,13.215,28.789,5.847,2.744,-14.998,0.146,0.012,0.084,-0.000,0.160,0.500,28.631,-81.803,11.253,28.986,31.743,0.502
838,0.820,13.226,28.876,5.855,2.751,-14.979,0.147,0.013,0.088,-0.000,0.160,0.500,28.631,-81.803,11.423,29.044,31.717,0.502
839,0.985,13.238,28.966,5.863,2.758,-14.960,0.147,0.014,0.090,-0.000,0.160,0.500,28.631,-81.803,11.514,29.097,31.691,0.502
840,1.151,13.250,29.059,5.871,2.765,-14.941,0.148,0.014,0.092,-0.000,0.160,0.500,28.631,-81.803,11.569,29.147,31.665,0.502
841,1.313,13.262,29.150,5.880,2.771,-14.922,0.149,0.014,0.094,-0.000,0.160,0.500,28.631,-81.803,11.665,29.191,31.639,0.502
842,1.481,13.273,29.245,5.890,2.777,-14.903,0.149,0.014,0.094,-0.000,0.160,0.500,28.631,-81.803,11.852,29.233,31.613,0.502
843,1.645,13.285,29.338,5.899,2.783,-14.883,0.150,0.014,0.095,-0.000,0.160,0.500,28.631,-81.803,12.091,29.270,31.587,0.502
844,1.819,13.300,29.437,5.910,2.789,-14.862,0.150,0.019,0.095,-0.000,0.166,0.500,28.631,-81.803,12.328,29.305,31.560,0.502
845,1.984,13.317,29.531,5.921,2.794,-14.842,0.151,0.022,0.095,-0.000,0.166,0.500,28.631,-81.803,12.488,29.335,31.534,0.502
846,2.154,13.336,29.626,5.932,2.800,-14.822,0.151,0.024,0.094,-0.000,0.166,0.500,28.631,-81.803,12.606,29.363,31.507,0.502
847,2.319,13.356,29.719,5.944,2.807,-14.801,0.152,0.024,0.094,-0.000,0.166,0.500,28.631,-81.803,12.737,29.387,31.481,0.502
848,2.485,13.376,29.811,5.956,2.813,-14.780,0.152,0.024,0.093,-0.000,0.166,0.500,28.631,-81.803,12.932,29.408,31.454,0.502
849,2.656,13.395,29.904,5.969,2.820,-14.758,0.152,0.024,0.092,-0.000,0.166,0.500,28.631,-81.803,13.184,29.427,31.427,0.502
850,2.831,13.415,29.999,5.982,2.827,-14.736,0.152,0.023,0.091,-0.000,0.166,0.500,28.631,-81.803,13.421,29.443,31.399,0.502
851,2.991,13.431,30.085,5.995,2.833,-14.715,0.152,0.022,0.090,-0.000,0.166,0.500,28.631,-81.803,13.561,29.455,31.373,0.502
852,3.156,13.447,30.173,6.008,2.840,-14.693,0.152,0.021,0.088,-0.000,0.166,0.500,28.631,-81.803,13.629,29.465,31.346,0.502
853,3.326,13.462,30.263,6.023,2.846,-14.670,0.152,0.020,0.087,-0.000,0.166,0.500,28.631,-81.803,13.679,29.473,31.319,0.502
854,3.490,13.475,30.348,6.037,2.853,-14.648,0.152,0.019,0.087,-0.000,0.166,0.500,28.631,-81.803,13.777,29.477,31.292,0.502
855,3.654,13.487,30.434,6.052,2.859,-14.625,0.151,0.018,0.086,-0.000,0.166,0.500,28.631,-81.803,13.942,29.480,31.265,0.502
856,3.837,13.500,30.528,6.068,2.865,-14.600,0.151,0.017,0.085,-0.000,0.166,0.500,28.631,-81.803,14.152,29.479,31.235,0.502
857,3.999,13.509,30.612,6.084,2.871,-14.577,0.150,0.016,0.085,-0.000,0.166,0.500,28.631,-81.803,14.300,29.476,31.208,0.502
858,4.167,13.519,30.698,6.100,2.877,-14.554,0.150,0.015,0.085,-0.000,0.166,0.500,28.631,-81.803,14.395,29.471,31.180,0.502
859,4.328,13.526,30.782,6.116,2.882,-14.531,0.149,0.014,0.085,-0.000,0.166,0.500,28.631,-81.803,14.476,29.464,31.153,0.502
860,4.490,13.533,30.866,6.132,2.887,-14.508,0.149,0.014,0.085,-0.000,0.166,0.500,28.631,-81.803,14.613,29.454,31.126,0.502
861,4.651,13.540,30.951,6.149,2.891,-14.484,0.148,0.013,0.086,-0.000,0.166,0.500,28.631,-81.803,14.834,29.442,31.099,0.502
862,4.821,13.545,31.041,6.167,2.896,-14.459,0.148,0.013,0.087,-0.000,0.166,0.500,28.631,-81.803,15.121,29.427,31.071,0.502
863,4.982,13.569,31.130,6.184,2.898,-14.436,0.148,0.038,0.088,-0.000,0.204,0.500,28.631,-81.803,15.371,29.411,31.044,0.502
864,5.149,13.619,31.224,6.202,2.901,-14.412,0.148,0.066,0.089,-0.000,0.216,0.500,28.631,-81.803,15.554,29.392,31.016,0.502
865,5.312,13.693,31.320,6.220,2.907,-14.388,0.148,0.092,0.091,-0.000,0.226,0.500,28.631,-81.803,15.671,29.372,30.988,0.502
866,5.486,13.790,31.425,6.240,2.916,-14.361,0.148,0.110,0.092,-0.000,0.226,0.500,28.631,-81.803,15.795,29.350,30.959,0.502
867,5.656,13.896,31.531,6.258,2.928,-14.333,0.148,0.120,0.094,-0.000,0.226,0.500,28.631,-81.803,15.967,29.327,30.930,0.502
868,5.823,14.004,31.636,6.277,2.944,-14.306,0.149,0.124,0.096,-0.000,0.226,0.500,28.631,-81.803,16.181,29.304,30.901,0.502
869,5.996,14.116,31.748,6.296,2.962,-14.276,0.149,0.125,0.099,-0.000,0.226,0.500,28.631,-81.803,16.395,29.279,30.871,0.502
870,6.159,14.224,31.859,6.315,2.982,-14.247,0.142,0.124,0.101,-0.010,0.226,0.500,28.631,-81.803,16.545,29.254,30.842,0.502
871,6.291,14.324,31.972,6.334,3.003,-14.216,0.101,0.116,0.104,-0.057,0.218,0.500,28.631,-81.803,16.630,29.228,30.811,0.502
872,6.346,14.411,32.088,6.354,3.025,-14.185,0.011,0.100,0.109,-0.153,0.206,0.500,28.631,-81.803,16.698,29.201,30.781,0.502
873,6.304,14.482,32.212,6.374,3.048,-14.153,-0.094,0.080,0.117,-0.245,0.194,0.500,28.631,-81.803,16.819,29.174,30.748,0.502
874,6.278,14.535,32.346,6.394,3.068,-14.121,-0.054,0.066,0.128,-0.144,0.194,0.500,28.631,-81.803,17.023,29.149,30.716,0.502
875,6.266,14.579,32.491,6.415,3.086,-14.089,-0.047,0.056,0.137,-0.155,0.194,0.500,28.631,-81.803,17.286,29.126,30.683,0.502
876,6.260,14.613,32.636,6.434,3.102,-14.058,-0.044,0.050,0.144,-0.155,0.194,0.500,28.631,-81.803,17.517,29.108,30.652,0.502
877,6.257,14.642,32.786,6.453,3.115,-14.028,-0.043,0.047,0.150,-0.155,0.194,0.500,28.631,-81.803,17.685,29.092,30.620,0.502
878,6.256,14.671,32.946,6.473,3.127,-13.998,-0.041,0.046,0.156,-0.155,0.194,0.500,28.631,-81.803,17.800,29.078,30.588,0.502
879,6.258,14.698,33.106,6.493,3.137,-13.968,-0.040,0.046,0.160,-0.155,0.194,0.500,28.631,-81.803,17.909,29.066,30.556,0.502
880,6.263,14.725,33.270,6.512,3.145,-13.938,-0.039,0.047,0.163,-0.155,0.194,0.500,28.631,-81.803,18.060,29.056,30.524,0.502
881,6.269,14.753,33.437,6.532,3.153,-13.909,-0.038,0.048,0.166,-0.155,0.194,0.500,28.631,-81.803,18.257,29.047,30.492,0.502
882,6.277,14.782,33.605,6.552,3.160,-13.879,-0.036,0.049,0.167,-0.155,0.194,0.500,28.631,-81.803,18.459,29.040,30.460,0.502
883,6.286,14.812,33.775,6.572,3.167,-13.850,-0.035,0.050,0.168,-0.155,0.194,0.500,28.631,-81.803,18.615,29.035,30.428,0.502
884,6.297,14.841,33.939,6.591,3.173,-13.821,-0.034,0.051,0.168,-0.155,0.194,0.500,28.631,-81.803,18.700,29.032,30.396,0.502
885,6.309,14.873,34.108,6.611,3.179,-13.791,-0.033,0.052,0.167,-0.155,0.194,0.500,28.631,-81.803,18.750,29.030,30.364,0.502
886,6.327,14.907,34.285,6.632,3.185,-13.759,-0.026,0.052,0.165,-0.148,0.194,0.500,28.631,-81.803,18.830,29.029,30.329,0.502
887,6.348,14.941,34.460,6.654,3.190,-13.727,-0.023,0.052,0.162,-0.148,0.194,0.500,28.631,-81.803,18.995,29.031,30.295,0.502
888,6.370,14.974,34.627,6.675,3.196,-13.696,-0.021,0.052,0.159,-0.148,0.194,0.500,28.631,-81.803,19.233,29.034,30.261,0.502
889,6.391,15.006,34.785,6.695,3.201,-13.666,-0.020,0.051,0.155,-0.148,0.194,0.500,28.631,-81.803,19.487,29.039,30.228,0.502
890,6.413,15.039,34.943,6.716,3.206,-13.635,-0.019,0.051,0.151,-0.148,0.194,0.500,28.631,-81.803,19.716,29.045,30.194,0.502
891,6.434,15.070,35.093,6.736,3.210,-13.604,-0.019,0.050,0.146,-0.148,0.194,0.500,28.631,-81.803,19.885,29.053,30.161,0.502
892,6.455,15.102,35.238,6.756,3.215,-13.573,-0.018,0.049,0.142,-0.148,0.194,0.500,28.631,-81.803,20.028,29.063,30.127,0.502
893,6.475,15.134,35.387,6.778,3.219,-13.541,-0.018,0.048,0.137,-0.148,0.194,0.500,28.631,-81.803,20.204,29.075,30.092,0.502
894,6.494,15.165,35.527,6.798,3.224,-13.509,-0.018,0.047,0.132,-0.148,0.194,0.500,28.631,-81.803,20.427,29.088,30.058,0.502
895,6.512,15.196,35.662,6.819,3.228,-13.478,-0.018,0.046,0.127,-0.148,0.194,0.500,28.631,-81.803,20.680,29.104,30.024,0.502
896,6.529,15.227,35.796,6.840,3.232,-13.445,-0.018,0.045,0.123,-0.148,0.194,0.500,28.631,-81.803,20.915,29.121,29.988,0.502
